mood,Pytanie_otwarte,URL,Device type,System,Browser,,,oceny,wystąpień,% odpowiedzi,,,,,Desktop,Telefon,Tablet,Nieznane
4,,https://allegro.pl/uroda?string=leobert&order=m&bmatch=base-relevance-floki-5-nga-uro-1-1-0222,Desktop,Win8.1,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/bizuteria-i-zegarki?string=mennicabydgoska&order=m&bmatch=base-relevance-floki-5-nga-biz-1-3-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=gry%20xbox%20360%20strategiczne&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/ksiazki-i-komiksy?string=szkolny%20poradnik%20przetrwania&order=m&bmatch=s0-cul-1-4-0222,Desktop,Win7,Opera 43.0.2442.1144,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=translator%20m%C3%B3wi%C4%85cy&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win8,Opera 44.0.2510.857,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=pi%C3%B3rnik%20z%20emotikonami&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=LENOVO%20Z51-70%20(80K601D2PB)&order=qd&bmatch=s0-uni-1-4-0222,Desktop,Win8.1,Opera 43.0.2442.1144,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=c%236.0%20michaelis&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=Intensywny%20Krem%20Uj%C4%99drniaj%C4%85co-Regeneruj%C4%85cy%20do%20Biustu&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win10,IE 11,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=Kurtka%20Nike%20BB&sourceid=Mozilla-search&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/odziez-damska-bluzy-76035?string=bluza%20adidas%20za%2050z%C5%82&category=76035&limit=120&utm_source=google&utm_medium=cpc&ev_campaign=Moda%20i%20uroda%20-%20Odzie%C5%BC%2C%20Obuwie%2C%20Dodatki%20-%20Odzie%C5%BC%20-%20Brands&ev_adgr=Brand%20%7C%20Bluzy%20damskie%20-%20%20Adidas&ev_ln=bluza%20damska%20adidas&ev_content=114078094879&ev_n=g&order=qd&bmatch=base-relevance-floki-5-nga-odz-1-3-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/przyczepy-naczepy-18528?string=przyczepy%20samochodowe%20z%20homologacj%C4%85%20lekka%20750%20kg&order=m&bmatch=base-relevance-floki-5-nga-aut-1-2-0222,Desktop,Win10,IE 14.14393,,,,,,,,,,,,,
4,,https://allegro.pl/rowery-i-akcesoria-rowery-16420?string=trek%201976&order=p&bmatch=base-relevance-floki-5-nga-spo-1-1-0222,Desktop,WinXP,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/rowery-crossowe-125055?string=rower%20cross%20czerwono%20bia%C5%82y&order=m&bmatch=base-relevance-floki-5-nga-spo-1-3-0222,Desktop,Win8.1,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=Szlifierka%20k%C4%85towa%20Bosch%20GWS%2019-180%20J&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=spray%20numer%20vin&order=d&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=miernik%20do%20pomiar%C3%B3w%20elektrycznych&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222&buyNew=1,Desktop,Win8.1,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=laczki%20damskie%20mlodziezowe&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=mi%C4%99ta%20do%20inhalacji&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=lozko%20samochod%20180%2F70&order=d&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/zdrowie-medycyna-122506?string=p%C5%82yn%20do%20dezynfekcji%20%C5%82%C3%B3%C5%BCka&order=m&bmatch=base-relevance-floki-5-nga-hou-1-2-0203,Desktop,Win8.1,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/opony-99193?string=Vector%204Seasons%20Gen-2%20215%2055%2016&buyNew=1&order=pd&bmatch=base-relevance-floki-5-nga-aut-1-5-0222,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/ksiazki-i-komiksy?ref=culture.entertainment-layer-main&order=m&string=ksiazki%20Jerzego%20Dziewulskiego&bmatch=base-relevance-floki-5-nga-cul-1-2-0222,Desktop,Win10,IE 14.14393,,,,,,,,,,,,,
4,,https://allegro.pl/rowery-i-akcesoria-rowery-16420?string=maltrack&order=m&bmatch=base-relevance-floki-5-nga-spo-1-3-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/kamery-8785?string=kamerka%20do%20nagrywania%20na%20youtube&order=m&bmatch=base-relevance-floki-5-nga-ele-1-5-0403,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=siroflex%20GG&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Chrome 56.0.2924.87,,,,,,,,,,,,,
4,,https://allegro.pl/dom-i-ogrod?ref=household.health-layer-main&order=m&string=g%C5%82owica%20szpula%20do%20podkaszarek%20elektrycznych&bmatch=s0-hou-1-4-0203,Desktop,Win10,IE 12.10240,,,,,,,,,,,,,
4,,https://allegro.pl/posciel-i-koce-komplety-poscieli-15986?string=PO%C5%9ACIELI%20220x200%20cm%20czarne%20koty&order=m&bmatch=base-relevance-floki-5-nga-hou-1-5-0203,Desktop,Win7,IE 11,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=drukarka%20hp%20deskjet%20f4%20210&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win8.1,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/motoryzacja?string=aldona834&order=m&bmatch=base-relevance-floki-5-nga-aut-1-2-0222,Desktop,Win8.1,IE 11,,,,,,,,,,,,,
4,,https://allegro.pl/domki-namioty-domki-z-tworzywa-drewna-86306?string=brykacze&order=m&bmatch=base-relevance-floki-5-nga-bab-1-1-0222,Desktop,MacOSX,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/akcesoria-gsm-pokrowce-futeraly-kabury-353?string=etui%20na%20telefon%20z%20zwierz%C4%99tami&order=m&bmatch=base-relevance-floki-5-nga-ele-1-3-0403,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/budownictwo-i-akcesoria-ogrodzenia-i-bramy-15957?string=przesla%20metalowe%20ogrodzeniowe%20plot%20siatka%20panel&order=m&bmatch=s0-hou-1-4-0203,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/zabawki-militarne-93564?string=nerf%20magazynek%20b%C4%99benkowy&order=m&bmatch=s0-zab-1-4-0222,Desktop,MacOSX,Firefox 48.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=USZCZELKA%20KOLEKTORA%20SSACEGO%20VOLVO%20S40%20V50%20V70%20S80&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win8.1,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=pomada%20do%20brwi%20wodoodporna&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win10,Opera 43.0.2442.1144,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=40x40%20stalowe%20profile&order=p&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/zegarki-meskie-19865?string=zegarki%20analogowo%20cyfrowe%20okr%C4%85g%C5%82y&order=m&bmatch=base-relevance-floki-5-nga-biz-1-2-0222,Desktop,Win10,Chrome 56.0.2924.87,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=ORYGINALNA%20bateria%20Sony%20BST-33%20K550i%20K800i%20C702&similar=1&link=1&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/zabawki-figurki-11822?string=Lps%20licytacja&order=m&bmatch=s0-zab-1-4-0222,Desktop,Win7,Chrome 53.0.2785.116,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=bernardo%20pt%20250&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=traki%20do%20fiszki&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=pr%C3%B3bnik%20kolor%C3%B3w%20do%20lakier%C3%B3w%20do%20paznokci&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=NITOWNICA%20%20DO%20PI%C5%81%20%C5%81A%C5%83CUCHOWYCH%20%C5%81A%C5%83CUCH%C3%93W&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/ogrod-nawadnianie-47492?string=w%C4%85%C5%BC%20do%20nawadniania%20kropelkowego&order=m&bmatch=base-relevance-floki-5-nga-hou-1-3-0203,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=farba%20kredowa%20do%20przecierania&order=d&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=pistolet%20na%20kulki%20w%20zestawach%20z%20kulkami&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=Folia%20okienna%20refleksyjna%20Silver%2035%20wewn%C4%99trzna&similar=1&link=1&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=huawei%20p10%20pink&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/przemysl?string=KOZ%20krata&order=m&bmatch=base-relevance-floki-5-nga-com-1-1-0222,Desktop,Win10,IE 14.14393,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=Wspornik%20siedzenia%20podstawa%20Ursus%20C%20360%20C%204011&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win8.1,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/kolpaki-oryginalne-49180?string=B.%C5%81ADNE%20KO%C5%81PAKI%20SUZUKI%20SWIFT&bi_s=archiwum_allegro&bi_m=Button&bi_c=Product&bi_term=Motoryzacja-3_Cz%C4%82%C5%9E%C3%82%C5%9Bci%20samochodowe-620_Ko%C3%82%C5%82a%2C%20felgi-18730_Ko%C3%82%C5%82paki-49179_Oryginalne-49180&order=m&bmatch=s0-aut-1-4-0222,Desktop,Win10,IE 11,,,,,,,,,,,,,
4,,https://allegro.pl/odziez-robocza-i-bhp-110233?string=ubranie%20medyczne%20damskie&order=m&bmatch=base-relevance-floki-5-nga-com-1-3-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=Dell%20Inspiron%2013%202-w-1%20z%20serii%205000%20&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=buty%20sportowe%20m%C5%82odzie%C5%BCowe%20dziewcz%C4%99ce%2036-37&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,WinVista,Chrome 49.0.2623.112,,,,,,,,,,,,,
4,,https://allegro.pl/manicure-i-pedicure-45658?string=lampa%20do%20paznokci%20w%20zestawie&order=pd&bmatch=base-relevance-floki-5-nga-uro-1-3-0222,Desktop,Win10,IE 14.14393,,,,,,,,,,,,,
4,,https://allegro.pl/akcesoria-kaski-256698?string=kaski%20dla%20dzieci%20na%20rower%2049%20cm&buyNew=1&order=m&bmatch=base-relevance-floki-5-nga-bab-1-1-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=Myjka%20ci%C5%9Bnieniowa%20Lavor%20STM%20160%20-%202500W%20%20w%C4%85%C5%BC%208m%20!!&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=filtr%20Eewa%205210&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=grys%20do%20ogrodu%2C%20kamienie%20ozdobne%2C%20bia%C5%82a%20Marianna&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=Curculionidae%20&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win10,IE 13.10586,,,,,,,,,,,,,
4,,https://allegro.pl/wyposazenie-oswietlenie-5317?string=abazury%20do%20lamp%20stojacych&order=m&bmatch=base-relevance-floki-5-nga-hou-1-5-0203,Desktop,Win8.1,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=paw%C4%99%C5%BC%20do%20kolibri%20240&order=p&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=LUK%20KO%C5%81O%20DWUMASOWE%20OPEL%201.9%20CDTI%20120KM%20616040&order=p&bmatch=s0-uni-1-4-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/wyposazenie-dywany-i-dywaniki-9018?string=chodniki%20dywanowe%20szerokosc%2080%20cm&order=m&bmatch=s0-hou-1-4-0203,Desktop,Win8.1,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/dom-i-ogrod?string=ogumienie%20do%20taczki&order=m&bmatch=base-relevance-floki-5-nga-hou-1-5-0203,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/zasilanie-zasilacze-76371?string=MODEL%20DSA-0421S-12%202&order=p&bmatch=base-relevance-floki-5-nga-ele-1-2-0403,Desktop,Win7,Firefox 51.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=konto%20lol%20automat&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/akcesoria-do-apple-123648?string=ipad%20air%20xgsm&offerTypeBuyNow=1&buyNew=1&order=p&bmatch=base-relevance-floki-5-nga-ele-1-2-0403,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=dahua%20ir%20hfw%202221ep&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=siedzisko%20pufa%20taboret%20bia%C5%82y%20po%C5%82ysk&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=japana%20zjadam&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=NAB%C3%93J%20GAZOWY%20DO%20KUCHENKI%20PALNIKA%20GAZ%20KARTUSZ%20400ml%20(numer%206055383696)&p=2&order=p&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Opera 30.0.1835.59,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=kwiaty%20ogrod%C3%B3w%20skalnych%20cestmir%20bohm&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win7,Firefox 26.0,,,,,,,,,,,,,
4,,https://allegro.pl/skating-slackline-ochraniacze-kaski-148335?string=skates4u.pl&order=m&bmatch=base-relevance-floki-5-nga-spo-1-5-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=napisy%20na%20%C5%9Bciane%20informacyjne&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/drukarki-i-skanery-urzadzenia-wielofunkcyjne-10882?string=drukarka%20wielofunkcyjna%20laserowa%20mono&order=m&bmatch=base-relevance-floki-5-nga-ele-1-5-0403,Desktop,Win10,Opera 44.0.2510.857,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=tusz%20hp%20orygina%C5%82%20933%20xl%20komplet&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=NAVITEL%20R600%20FULL%20HD2&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,IE 11,,,,,,,,,,,,,
4,,https://allegro.pl/chemia-oleje-silnikowe-253181?string=petrostar&order=dd&bmatch=base-relevance-floki-5-nga-aut-1-5-0222,Desktop,Win7,Chrome 56.0.2924.87,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=zegarek%20na%20pasku%20sk%C3%B3rzanym%20dzieci%C4%99cy&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=miska%20%C5%BCyroskopowa&order=d&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=3%2C7V%20Li-ion%20AB503442&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=skarpety%20do%20espadryli&order=p&bmatch=s0-uni-1-4-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=przewijak%20z%20przyborami&order=p&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,WinVista,Chrome 49.0.2623.112,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=athlon%2064%20x%202%20be%207850&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win10,IE 14.14393,,,,,,,,,,,,,
4,,https://allegro.pl/pielegnacja-wlosy-1436?string=goldwell%20szampon%20dla%20blondynek&order=m&bmatch=s0-uro-1-4-0222,Desktop,Win8.1,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=MECHANIZM%20PODNOSZENIA%20SZYB%20CITROEN%20C5%20PRAWY&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win10,Opera 43.0.2442.1144,,,,,,,,,,,,,
4,,https://allegro.pl/fotografia?string=lampa%20b%C5%82yskowa%20fujitsu&order=p&bmatch=base-relevance-floki-5-nga-ele-1-2-0403,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=passat%20aktualizacja%20map%20b6&order=d&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,MacOSX,Chrome 55.0.2883.95,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=upominki%20dla%20go%C5%9Bci%20komunijnych&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win10,IE 11,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=wrangler%20capri&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,WinXP,Chrome 49.0.2623.112,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=r%C4%99kawice%20bramkarskie%20adidas%20czarno-%C5%BC%C3%B3%C5%82te&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win7,Chrome 57.10.2987.98,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=ALL%20IN%20II%20AMERICANA%20PRINT&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,WinXP,Chrome 49.0.2623.112,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=G%C5%82o%C5%9Bnik%20Bezprzewodowy%20Bluetooth%20z%20RADIEM%20MICROSD%20USB%20X6&order=p&bmatch=s0-uni-1-4-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=ETUI%20pokrowiec%20ok%C5%82adka%20Kindle%20PAPERWHITE%20MAGNES&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=BUTY%20MESKIE%20%C5%9AWIEC%C4%84CE%20LED%20SPORTOWE%20POD%C5%9AWIETLANE%20ADIDASY&order=pd&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win10,Opera 43.0.2442.1144,,,,,,,,,,,,,
4,,https://allegro.pl/gry?string=lego%20city%20tajny%20agent%20xbox%20360&order=m&bmatch=s0-cul-1-4-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=rozga%C5%82%C4%99ziacz%20samochodowy%20usb%20x3&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=harman%20kardon%20hkts%209%2F16&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=psi%20patrol%20mini%20figurka%20saszetka&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/szycie-i-dziewiarstwo-tasmy-i-tasiemki-76724?string=ta%C5%9Bma%20tasiemki%20wst%C4%85%C5%BCki%20do%20pakowania%20prezent%C3%B3w&order=m&bmatch=base-relevance-floki-5-nga-col-1-1-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/samochody-149?string=kluczyki%20do%20samochodu%20raf%204&order=m&bmatch=base-relevance-floki-5-nga-aut-1-1-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=PRZEMIANY%20INTERES%C3%93W%20I%20WARTO%C5%9ACI%20SPO%C5%81ECZE%C5%83STWA%20POLSKIEGO&order=p&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=patyczki%20laryngologiczne&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/zabawki-lalki-i-akcesoria-11825?string=zestaw%20ubranek%20baby%20born%20i%20brata&order=m&bmatch=s0-zab-1-4-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/czesci-do-maszyn-99022?string=caterpillar%20C2.8%20&order=pd&bmatch=base-relevance-floki-5-nga-aut-1-1-0222,Desktop,Win8.1,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=akwarium%20i%20k%C3%B3le&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/fitness-ekspandery-110160?string=LINY%20z%20gryfem%20do&order=m&bmatch=base-relevance-floki-5-nga-spo-1-3-0222,Desktop,Win8.1,Opera 44.0.2510.857,,,,,,,,,,,,,
4,,https://allegro.pl/meble-26227?string=antik-centrum1&order=m&bmatch=base-relevance-floki-5-nga-col-1-2-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=akumulator%20samochodowy%2012v%20%20modlinska264a&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win10,IE 14.14393,,,,,,,,,,,,,
4,,https://allegro.pl/rowery-i-pojazdy-hulajnogi-86394?string=hulajnoga%20dla%20dziewczynki%205%20lat&order=m&bmatch=base-relevance-floki-5-nga-bab-1-1-0222,Desktop,Win8.1,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=do%20wieszania%20bez%20gwo%C5%BAdzia&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=SAMSUNG%2023%2C5%22%20S24F350FHUX&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/budownictwo-i-akcesoria-ogrzewanie-111865?string=kot%C5%82y%20piece%20co%20zebiec&order=m&bmatch=base-relevance-floki-5-nga-hou-1-2-0203,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/urzadzenia-wskazujace-klawiatury-4566?string=miniaturowa%20klawiatura%20do%20pc&order=p&bmatch=base-relevance-floki-5-nga-ele-1-3-0403,Desktop,WinXP,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/komputery?string=apollo_rzeszow&order=qd&bmatch=base-relevance-floki-5-nga-ele-1-3-0403,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=materac%20dmuchany%20welurowy%20z%20pompk%C4%85%20jednoosobowy%201&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=butorolki%20w%20rozmiarze%2034&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=buty%20air%20max%20z%C3%B3%C5%82te&order=p&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,WinXP,Opera 36.0.2130.75,,,,,,,,,,,,,
